date,factor,ic,n
20230302,growth_s,0.122505,225
20230302,momentum_s,-0.065572,225
20230302,mom_10_z,-0.110056,225
20230302,vol_low_z,0.025656,225
20230302,score,0.034319,225
20230303,value_s,-0.042443,230
20230303,growth_s,0.080796,230
20230303,momentum_s,-0.055306,230
20230303,mom_10_z,-0.108619,230
20230303,vol_low_z,0.025273,230
20230303,score,0.029888,230
20230306,value_s,-0.036164,237
20230306,growth_s,0.125974,237
20230306,momentum_s,-0.022473,237
20230306,mom_10_z,0.047367,237
20230306,vol_low_z,0.018844,237
20230306,score,0.065379,237
20230307,value_s,-0.027872,241
20230307,growth_s,0.074564,241
20230307,momentum_s,0.016255,241
20230307,mom_10_z,0.050993,241
20230307,vol_low_z,-0.008269,241
20230307,score,0.040842,241
20230308,value_s,-0.061338,226
20230308,growth_s,0.149297,226
20230308,momentum_s,0.040341,226
20230308,mom_10_z,0.150827,226
20230308,vol_low_z,0.040464,226
20230308,score,0.117098,226
20230309,value_s,-0.124287,232
20230309,growth_s,0.128973,232
20230309,momentum_s,0.025534,232
20230309,mom_10_z,0.123612,232
20230309,vol_low_z,-0.055754,232
20230309,score,0.084399,232
20230310,value_s,-0.163353,219
20230310,growth_s,0.150382,219
20230310,momentum_s,0.011659,219
20230310,mom_10_z,0.088446,219
20230310,vol_low_z,-0.097936,219
20230310,score,0.048438,219
20230313,value_s,-0.142357,212
20230313,growth_s,0.125172,212
20230313,momentum_s,0.016851,212
20230313,mom_10_z,0.193996,212
20230313,vol_low_z,-0.058933,212
20230313,score,0.072387,212
20230314,value_s,-0.13663,176
20230314,growth_s,0.061428,176
20230314,momentum_s,0.02158,176
20230314,mom_10_z,0.164055,176
20230314,vol_low_z,-0.110489,176
20230314,score,-0.010362,176
20230315,value_s,-0.04502,194
20230315,growth_s,0.115871,194
20230315,momentum_s,-0.037449,194
20230315,mom_10_z,0.126687,194
20230315,vol_low_z,-0.046691,194
20230315,score,0.070812,194
20230316,value_s,-0.002257,188
20230316,growth_s,0.100875,188
20230316,momentum_s,0.013552,188
20230316,mom_10_z,0.10092,188
20230316,vol_low_z,-0.040968,188
20230316,score,0.064089,188
20230317,value_s,-0.003658,217
20230317,growth_s,0.108943,217
20230317,momentum_s,0.13424,217
20230317,mom_10_z,0.082121,217
20230317,vol_low_z,-0.075497,217
20230317,score,0.134605,217
20230320,value_s,-0.004868,214
20230320,growth_s,0.156676,214
20230320,momentum_s,0.056104,214
20230320,mom_10_z,0.10525,214
20230320,vol_low_z,-0.061489,214
20230320,score,0.144756,214
20230321,value_s,0.002133,220
20230321,growth_s,0.086029,220
20230321,momentum_s,0.011873,220
20230321,mom_10_z,0.11255,220
20230321,vol_low_z,-0.025542,220
20230321,score,0.069434,220
20230322,value_s,0.006655,216
20230322,growth_s,0.111627,216
20230322,momentum_s,0.035184,216
20230322,mom_10_z,0.053733,216
20230322,vol_low_z,-0.014152,216
20230322,score,0.105938,216
20230323,value_s,0.01338,216
20230323,growth_s,0.116055,216
20230323,momentum_s,0.009145,216
20230323,mom_10_z,0.005779,216
20230323,vol_low_z,0.027876,216
20230323,score,0.073819,216
20230324,value_s,-0.003375,223
20230324,growth_s,0.120588,223
20230324,momentum_s,-0.042336,223
20230324,mom_10_z,-0.034114,223
20230324,vol_low_z,0.038594,223
20230324,score,0.084537,223
20230327,value_s,-0.025723,221
20230327,growth_s,0.106587,221
20230327,momentum_s,-0.076056,221
20230327,mom_10_z,-0.021197,221
20230327,vol_low_z,0.028027,221
20230327,score,0.057104,221
20230328,value_s,0.010156,233
20230328,growth_s,0.091568,233
20230328,momentum_s,-0.038859,233
20230328,mom_10_z,-0.127331,233
20230328,vol_low_z,0.057264,233
20230328,score,0.023771,233
20230329,value_s,0.014066,236
20230329,growth_s,0.069124,236
20230329,momentum_s,-0.035794,236
20230329,mom_10_z,-0.090517,236
20230329,vol_low_z,0.065367,236
20230329,score,0.03425,236
20230330,value_s,0.004297,250
20230330,growth_s,0.036181,250
20230330,momentum_s,-0.002836,250
20230330,mom_10_z,-0.093466,250
20230330,vol_low_z,0.0672,250
20230330,score,0.007858,250
20230331,value_s,0.011034,253
20230331,growth_s,0.010137,253
20230331,momentum_s,-0.017989,253
20230331,mom_10_z,-0.016649,253
20230331,vol_low_z,0.053171,253
20230331,score,-0.001374,253
20230403,value_s,0.019209,252
20230403,growth_s,-0.024933,252
20230403,momentum_s,-0.050727,252
20230403,mom_10_z,0.019893,252
20230403,vol_low_z,0.069749,252
20230403,score,-0.047292,252
20230404,value_s,-0.009891,254
20230404,growth_s,0.029087,254
20230404,momentum_s,-0.003926,254
20230404,mom_10_z,0.094847,254
20230404,vol_low_z,-0.018157,254
20230404,score,0.022193,254
20230405,value_s,0.008471,253
20230405,growth_s,-0.010106,253
20230405,momentum_s,-0.054646,253
20230405,mom_10_z,0.045834,253
20230405,vol_low_z,0.067106,253
20230405,score,-0.030596,253
20230406,value_s,-0.011389,241
20230406,growth_s,0.056207,241
20230406,momentum_s,-0.024425,241
20230406,mom_10_z,0.05878,241
20230406,vol_low_z,0.112021,241
20230406,score,0.044357,241
20230407,value_s,0.065055,245
20230407,growth_s,0.082778,245
20230407,momentum_s,-0.056573,245
20230407,mom_10_z,0.074289,245
20230407,vol_low_z,0.16718,245
20230407,score,0.093676,245
20230410,value_s,0.06938,243
20230410,growth_s,0.060906,243
20230410,momentum_s,-0.073119,243
20230410,mom_10_z,0.014447,243
20230410,vol_low_z,0.232903,243
20230410,score,0.075295,243
20230411,value_s,0.097196,261
20230411,growth_s,0.035433,261
20230411,momentum_s,-0.067614,261
20230411,mom_10_z,0.068995,261
20230411,vol_low_z,0.21151,261
20230411,score,0.045095,261
20230412,value_s,0.048318,265
20230412,growth_s,0.067804,265
20230412,momentum_s,-0.049914,265
20230412,mom_10_z,0.133317,265
20230412,vol_low_z,0.187565,265
20230412,score,0.054174,265
20230413,value_s,0.114288,277
20230413,growth_s,0.079461,277
20230413,momentum_s,-0.060122,277
20230413,mom_10_z,0.194865,277
20230413,vol_low_z,0.191025,277
20230413,score,0.090762,277
20230414,value_s,0.071466,286
20230414,growth_s,0.076127,286
20230414,momentum_s,-0.063923,286
20230414,mom_10_z,0.091583,286
20230414,vol_low_z,0.192102,286
20230414,score,0.052472,286
20230417,value_s,0.063238,287
20230417,growth_s,0.055844,287
20230417,momentum_s,-0.050211,287
20230417,mom_10_z,0.001644,287
20230417,vol_low_z,0.166013,287
20230417,score,0.072449,287
20230418,value_s,0.071061,288
20230418,growth_s,0.041508,288
20230418,momentum_s,-0.051753,288
20230418,mom_10_z,-0.140848,288
20230418,vol_low_z,0.113724,288
20230418,score,0.040749,288
20230419,value_s,0.032892,296
20230419,growth_s,0.03838,296
20230419,momentum_s,-0.074376,296
20230419,mom_10_z,-0.227886,296
20230419,vol_low_z,0.120086,296
20230419,score,0.018987,296
20230420,value_s,-0.019664,281
20230420,growth_s,0.066269,281
20230420,momentum_s,-0.057996,281
20230420,mom_10_z,-0.110153,281
20230420,vol_low_z,0.048339,281
20230420,score,0.026202,281
20230421,value_s,-0.019501,265
20230421,growth_s,0.037716,265
20230421,momentum_s,-0.022373,265
20230421,mom_10_z,-0.094918,265
20230421,vol_low_z,0.058098,265
20230421,score,-0.02018,265
20230424,value_s,0.011547,246
20230424,growth_s,0.034413,246
20230424,momentum_s,0.065872,246
20230424,mom_10_z,-0.066387,246
20230424,vol_low_z,0.099602,246
20230424,score,0.074547,246
20230425,value_s,-0.044,235
20230425,growth_s,0.06942,235
20230425,momentum_s,0.035194,235
20230425,mom_10_z,-0.129226,235
20230425,vol_low_z,0.126009,235
20230425,score,0.078789,235
20230426,value_s,-0.020269,232
20230426,growth_s,0.023551,232
20230426,momentum_s,0.041,232
20230426,mom_10_z,-0.137531,232
20230426,vol_low_z,0.10407,232
20230426,score,0.046566,232
20230427,value_s,-0.099486,232
20230427,growth_s,0.023425,232
20230427,momentum_s,-0.018359,232
20230427,mom_10_z,-0.183491,232
20230427,vol_low_z,0.178561,232
20230427,score,0.009459,232
20230428,value_s,-0.129529,225
20230428,growth_s,0.064643,225
20230428,momentum_s,0.068674,225
20230428,mom_10_z,-0.042271,225
20230428,vol_low_z,0.072411,225
20230428,score,0.078312,225
20230502,value_s,-0.036903,222
20230502,growth_s,0.017537,222
20230502,momentum_s,0.067792,222
20230502,mom_10_z,0.00127,222
20230502,vol_low_z,0.111734,222
20230502,score,0.050908,222
20230503,value_s,-0.061711,218
20230503,growth_s,0.011696,218
20230503,momentum_s,0.151096,218
20230503,mom_10_z,0.026545,218
20230503,vol_low_z,0.086493,218
20230503,score,0.045831,218
20230504,value_s,0.040918,224
20230504,growth_s,0.015895,224
20230504,momentum_s,0.129225,224
20230504,mom_10_z,0.017491,224
20230504,vol_low_z,0.054225,224
20230504,score,0.073972,224
20230508,value_s,-0.05582,231
20230508,growth_s,0.068989,231
20230508,momentum_s,0.095033,231
20230508,mom_10_z,-0.020744,231
20230508,vol_low_z,0.013662,231
20230508,score,0.082387,231
20230509,value_s,-0.05761,227
20230509,growth_s,0.022789,227
20230509,momentum_s,0.087823,227
20230509,mom_10_z,-0.130748,227
20230509,vol_low_z,0.055426,227
20230509,score,0.058727,227
20230510,value_s,-0.11676,227
20230510,growth_s,0.007107,227
20230510,momentum_s,0.084156,227
20230510,mom_10_z,-0.221925,227
20230510,vol_low_z,0.024731,227
20230510,score,0.048638,227
20230511,value_s,-0.160651,228
20230511,growth_s,-0.022663,228
20230511,momentum_s,0.101504,228
20230511,mom_10_z,-0.214071,228
20230511,vol_low_z,0.005208,228
20230511,score,-0.004037,228
20230512,value_s,-0.209434,226
20230512,growth_s,0.005107,226
20230512,momentum_s,0.104847,226
20230512,mom_10_z,-0.276554,226
20230512,vol_low_z,-0.001639,226
20230512,score,0.006923,226
20230515,value_s,-0.220642,217
20230515,growth_s,-0.082147,217
20230515,momentum_s,0.12893,217
20230515,mom_10_z,-0.288938,217
20230515,vol_low_z,-0.053296,217
20230515,score,-0.081,217
20230516,value_s,-0.188129,214
20230516,growth_s,-0.066428,214
20230516,momentum_s,0.127608,214
20230516,mom_10_z,-0.214935,214
20230516,vol_low_z,-0.041665,214
20230516,score,-0.055586,214
20230517,value_s,-0.171274,218
20230517,growth_s,-0.061213,218
20230517,momentum_s,0.130768,218
20230517,mom_10_z,-0.292095,218
20230517,vol_low_z,-0.029253,218
20230517,score,-0.038768,218
20230518,value_s,-0.202115,226
20230518,growth_s,0.003014,226
20230518,momentum_s,0.078123,226
20230518,mom_10_z,-0.218014,226
20230518,vol_low_z,0.075039,226
20230518,score,0.00087,226
20230519,value_s,-0.141108,225
20230519,growth_s,0.043089,225
20230519,momentum_s,0.06503,225
20230519,mom_10_z,-0.126958,225
20230519,vol_low_z,0.02697,225
20230519,score,0.035753,225
20230522,value_s,-0.055671,234
20230522,growth_s,0.092622,234
20230522,momentum_s,0.051357,234
20230522,mom_10_z,-0.010618,234
20230522,vol_low_z,-0.001363,234
20230522,score,0.101162,234
20230523,value_s,-0.04214,229
20230523,growth_s,0.095068,229
20230523,momentum_s,0.034455,229
20230523,mom_10_z,0.09689,229
20230523,vol_low_z,0.024737,229
20230523,score,0.102508,229
20230524,value_s,-0.126557,226
20230524,growth_s,0.031641,226
20230524,momentum_s,-0.008498,226
20230524,mom_10_z,0.130798,226
20230524,vol_low_z,-0.044037,226
20230524,score,-0.003352,226
20230525,value_s,-0.070278,218
20230525,growth_s,0.067922,218
20230525,momentum_s,0.051033,218
20230525,mom_10_z,0.114189,218
20230525,vol_low_z,-0.046685,218
20230525,score,0.072069,218
20230526,value_s,-0.004352,218
20230526,growth_s,0.090905,218
20230526,momentum_s,-0.036289,218
20230526,mom_10_z,0.075743,218
20230526,vol_low_z,0.006152,218
20230526,score,0.06496,218
20230530,value_s,0.018,222
20230530,growth_s,0.163579,222
20230530,momentum_s,-0.004398,222
20230530,mom_10_z,-0.070324,222
20230530,vol_low_z,-0.058903,222
20230530,score,0.138502,222
20230531,value_s,0.022088,224
20230531,growth_s,0.136147,224
20230531,momentum_s,-0.034816,224
20230531,mom_10_z,-0.044845,224
20230531,vol_low_z,0.019674,224
20230531,score,0.077984,224
20230601,value_s,0.070427,230
20230601,growth_s,0.180058,230
20230601,momentum_s,-0.044186,230
20230601,mom_10_z,-0.080739,230
20230601,vol_low_z,0.052331,230
20230601,score,0.131662,230
20230602,value_s,0.084384,232
20230602,growth_s,0.180047,232
20230602,momentum_s,-0.032208,232
20230602,mom_10_z,0.102158,232
20230602,vol_low_z,0.02975,232
20230602,score,0.155614,232
20230605,value_s,0.044295,237
20230605,growth_s,0.210497,237
20230605,momentum_s,-0.007076,237
20230605,mom_10_z,0.049061,237
20230605,vol_low_z,-0.009704,237
20230605,score,0.171321,237
20230607,value_s,0.117201,240
20230607,growth_s,0.270059,240
20230607,momentum_s,0.013148,240
20230607,mom_10_z,0.046422,240
20230607,vol_low_z,-0.105519,240
20230607,score,0.243558,240
20230608,value_s,0.151713,236
20230608,growth_s,0.307846,236
20230608,momentum_s,0.061024,236
20230608,mom_10_z,-0.030051,236
20230608,vol_low_z,-0.080623,236
20230608,score,0.287853,236
20230609,value_s,0.168315,244
20230609,growth_s,0.336376,244
20230609,momentum_s,0.092392,244
20230609,mom_10_z,-0.044003,244
20230609,vol_low_z,-0.072375,244
20230609,score,0.298267,244
20230612,value_s,0.208132,241
20230612,growth_s,0.391154,241
20230612,momentum_s,0.063195,241
20230612,mom_10_z,-0.031804,241
20230612,vol_low_z,-0.040556,241
20230612,score,0.343912,241
20230613,value_s,0.207812,247
20230613,growth_s,0.3764,247
20230613,momentum_s,0.049496,247
20230613,mom_10_z,-0.040317,247
20230613,vol_low_z,0.006613,247
20230613,score,0.336926,247
20230614,value_s,0.153856,247
20230614,growth_s,0.333173,247
20230614,momentum_s,0.045358,247
20230614,mom_10_z,0.036153,247
20230614,vol_low_z,0.036415,247
20230614,score,0.301853,247
20230615,value_s,0.127971,234
20230615,growth_s,0.343933,234
20230615,momentum_s,0.056268,234
20230615,mom_10_z,0.088128,234
20230615,vol_low_z,0.018995,234
20230615,score,0.310221,234
20230616,value_s,0.149767,248
20230616,growth_s,0.301503,248
20230616,momentum_s,0.043992,248
20230616,mom_10_z,0.07709,248
20230616,vol_low_z,0.051473,248
20230616,score,0.249761,248
20230619,value_s,0.133064,253
20230619,growth_s,0.217196,253
20230619,momentum_s,0.07897,253
20230619,mom_10_z,0.03418,253
20230619,vol_low_z,0.063845,253
20230619,score,0.209262,253
20230620,value_s,0.134151,260
20230620,growth_s,0.255368,260
20230620,momentum_s,0.073255,260
20230620,mom_10_z,0.038511,260
20230620,vol_low_z,0.10746,260
20230620,score,0.239879,260
20230621,value_s,0.026737,252
20230621,growth_s,0.217834,252
20230621,momentum_s,0.082778,252
20230621,mom_10_z,-0.005054,252
20230621,vol_low_z,0.07008,252
20230621,score,0.201912,252
20230622,value_s,-0.051992,247
20230622,growth_s,0.162866,247
20230622,momentum_s,0.060422,247
20230622,mom_10_z,-0.054474,247
20230622,vol_low_z,0.085349,247
20230622,score,0.133957,247
20230623,value_s,-0.040143,236
20230623,growth_s,0.157263,236
20230623,momentum_s,0.093382,236
20230623,mom_10_z,0.006446,236
20230623,vol_low_z,0.113894,236
20230623,score,0.165045,236
20230626,value_s,-0.045318,247
20230626,growth_s,0.210815,247
20230626,momentum_s,0.140702,247
20230626,mom_10_z,0.018692,247
20230626,vol_low_z,0.086918,247
20230626,score,0.225388,247
20230627,value_s,-0.005315,247
20230627,growth_s,0.214461,247
20230627,momentum_s,0.176728,247
20230627,mom_10_z,0.056274,247
20230627,vol_low_z,0.093536,247
20230627,score,0.273989,247
20230628,value_s,0.028947,246
20230628,growth_s,0.159086,246
20230628,momentum_s,0.152479,246
20230628,mom_10_z,0.022787,246
20230628,vol_low_z,0.101681,246
20230628,score,0.210518,246
20230629,value_s,0.011348,241
20230629,growth_s,0.145151,241
20230629,momentum_s,0.09686,241
20230629,mom_10_z,0.058837,241
20230629,vol_low_z,0.126174,241
20230629,score,0.170062,241
20230630,value_s,-0.058879,240
20230630,growth_s,0.13017,240
20230630,momentum_s,0.140003,240
20230630,mom_10_z,0.026076,240
20230630,vol_low_z,0.10096,240
20230630,score,0.146963,240
20230703,value_s,-0.057887,249
20230703,growth_s,0.106919,249
20230703,momentum_s,0.109283,249
20230703,mom_10_z,0.080134,249
20230703,vol_low_z,0.091116,249
20230703,score,0.12221,249
20230704,value_s,-0.038757,245
20230704,growth_s,0.042497,245
20230704,momentum_s,0.046055,245
20230704,mom_10_z,0.076728,245
20230704,vol_low_z,0.122299,245
20230704,score,0.048357,245
20230705,value_s,-0.06509,246
20230705,growth_s,0.009258,246
20230705,momentum_s,0.011936,246
20230705,mom_10_z,0.100749,246
20230705,vol_low_z,0.142529,246
20230705,score,0.034352,246
20230706,value_s,-0.145222,239
20230706,growth_s,-0.079297,239
20230706,momentum_s,0.005214,239
20230706,mom_10_z,-0.057594,239
20230706,vol_low_z,0.162682,239
20230706,score,-0.069782,239
20230707,value_s,-0.116123,229
20230707,growth_s,-0.078514,229
20230707,momentum_s,-0.021122,229
20230707,mom_10_z,-0.088781,229
20230707,vol_low_z,0.1865,229
20230707,score,-0.056897,229
20230710,value_s,-0.131416,226
20230710,growth_s,-0.040909,226
20230710,momentum_s,0.017643,226
20230710,mom_10_z,-0.209448,226
20230710,vol_low_z,0.217123,226
20230710,score,-0.019777,226
20230711,value_s,-0.15891,241
20230711,growth_s,-0.014918,241
20230711,momentum_s,0.029421,241
20230711,mom_10_z,-0.12115,241
20230711,vol_low_z,0.200167,241
20230711,score,-0.009604,241
20230712,value_s,-0.146644,243
20230712,growth_s,-0.021784,243
20230712,momentum_s,0.069056,243
20230712,mom_10_z,-0.075796,243
20230712,vol_low_z,0.182745,243
20230712,score,0.005305,243
20230713,value_s,-0.124501,247
20230713,growth_s,-0.010669,247
20230713,momentum_s,0.050935,247
20230713,mom_10_z,-0.148887,247
20230713,vol_low_z,0.225516,247
20230713,score,0.002337,247
20230714,value_s,-0.117354,250
20230714,growth_s,-0.002645,250
20230714,momentum_s,0.007624,250
20230714,mom_10_z,-0.152628,250
20230714,vol_low_z,0.222071,250
20230714,score,-0.016598,250
20230717,value_s,-0.087983,248
20230717,growth_s,0.051552,248
20230717,momentum_s,0.042767,248
20230717,mom_10_z,-0.126098,248
20230717,vol_low_z,0.240476,248
20230717,score,0.054123,248
20230718,value_s,-0.037508,241
20230718,growth_s,0.016314,241
20230718,momentum_s,-0.019947,241
20230718,mom_10_z,-0.019293,241
20230718,vol_low_z,0.259609,241
20230718,score,0.007114,241
20230719,value_s,-0.079968,232
20230719,growth_s,0.01846,232
20230719,momentum_s,-0.020276,232
20230719,mom_10_z,0.023023,232
20230719,vol_low_z,0.194822,232
20230719,score,-0.011432,232
20230720,value_s,-0.028649,237
20230720,growth_s,0.081435,237
20230720,momentum_s,0.013216,237
20230720,mom_10_z,0.006607,237
20230720,vol_low_z,0.242265,237
20230720,score,0.058316,237
20230721,value_s,-0.102787,230
20230721,growth_s,0.049386,230
20230721,momentum_s,0.056132,230
20230721,mom_10_z,0.047576,230
20230721,vol_low_z,0.18925,230
20230721,score,0.041248,230
20230724,value_s,-0.074633,217
20230724,growth_s,0.055643,217
20230724,momentum_s,0.08067,217
20230724,mom_10_z,-0.073712,217
20230724,vol_low_z,0.217646,217
20230724,score,0.032132,217
20230725,value_s,-0.103181,219
20230725,growth_s,0.031682,219
20230725,momentum_s,0.004099,219
20230725,mom_10_z,-0.09891,219
20230725,vol_low_z,0.172258,219
20230725,score,-0.018773,219
20230726,value_s,-0.191046,180
20230726,growth_s,0.046233,180
20230726,momentum_s,0.098674,180
20230726,mom_10_z,0.012561,180
20230726,vol_low_z,0.14215,180
20230726,score,0.009394,180
20230727,value_s,-0.179329,201
20230727,growth_s,0.086653,201
20230727,momentum_s,0.13968,201
20230727,mom_10_z,0.083431,201
20230727,vol_low_z,0.09617,201
