symbol,name,market,mc_krw,eps_trend_ok,fy_complete_0y,fy_complete_1y,snap_ok_count,0y_current,0y_7d,0y_30d,0y_60d,0y_90d,1y_current,1y_90d,endDate_0y_ok,endDate_1y_ok,rev_ok_0y,up7,up30,dn30,dn7,na,rev_growth,op_margin,gross_margin,fwd_pe,fwd_eps,earn_date_present,error,ticker,source
225190.KQ,LK SAMYANG,KQ,137131584240.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.041,-1.72911,-0.15401,,,False,,225190,Ext (1천억~5천억)
107590.KS,MWH,KS,136880000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.017,0.0189,0.11883,,,False,,107590,Ext (1천억~5천억)
016740.KS,DUAL,KS,136488354240.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.03,0.01698,0.17487,,,False,,016740,Ext (1천억~5천억)
025620.KS,CHA AI Healthkare,KS,136347757770.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.214,-1.3448801,0.28260002,,,False,,025620,Ext (1천억~5천억)
006620.KQ,DongKoo Bio & Pharma,KQ,136062661760.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,006620,Ext (1천억~5천억)
156100.KQ,L&K BIOMED,KQ,136342033300.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.141,-0.13927001,0.82276,,,False,,156100,Ext (1천억~5천억)
366030.KQ,09WOMEN,KQ,135923100000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.069,0.15064,0.45067,,,False,,366030,Ext (1천억~5천억)
122450.KQ,KX,KQ,135804097020.0,True,True,True,5,535.0,881.0,881.0,881.0,881.0,633.0,1105.0,True,True,True,0.0,0.0,1.0,1.0,,-0.033,0.01579,0.2839,4.8183255,,False,,122450,Ext (1천억~5천억)
310200.KQ,ANIPLUS,KQ,135623373600.0,True,True,True,5,398.62195,488.4732,488.4732,488.4732,488.4732,525.208,709.8747,True,True,True,0.0,0.0,0.0,0.0,,0.133,-0.05691,0.35336,4.9732676,,False,,310200,Ext (1천억~5천억)
123690.KS,HANKOOKCOSMETICS,KS,135613920000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.215,-0.08772001,0.49173,,,False,,123690,Ext (1천억~5천억)
002620.KS,JEIL PHARMA HOLDINGS,KS,135613783950.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.243,0.043390002,0.38548002,,,False,,002620,Ext (1천억~5천억)
090470.KQ,JAS Robotics,KQ,135094071620.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,090470,Ext (1천억~5천억)
047820.KQ,CHOROKBAEM MEDIA,KQ,135474772200.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,0.00212,0.14791,,,False,,047820,Ext (1천억~5천억)
027970.KS,Hankuk Paper,KS,135026548270.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.089,-0.018070001,0.12531,,,False,,027970,Ext (1천억~5천억)
086960.KQ,MDS Tech,KQ,134937839880.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,086960,Ext (1천억~5천억)
090850.KQ,HYUNDAI EZWEL,KQ,134166939650.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,090850,Ext (1천억~5천억)
049950.KQ,meerecompany,KQ,134120015640.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,049950,Ext (1천억~5천억)
389030.KQ,GENINUS,KQ,134101780000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,1.147,-0.94329,0.01053,,,False,,389030,Ext (1천억~5천억)
413630.KQ,CP SYSTEM,KQ,133904600550.0,True,True,True,5,124.0,93.0,93.0,93.0,93.0,167.0,100.0,True,True,True,0.0,0.0,0.0,0.0,,,,,,,False,,413630,Ext (1천억~5천억)
255440.KQ,YAS,KQ,133713920000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.878,0.1532,0.12366,,,False,,255440,Ext (1천억~5천억)
011700.KS,HanshinMach,KS,133353680610.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.389,-0.11324,0.19332,,,False,,011700,Ext (1천억~5천억)
363280.KS,TYHLD,KS,133133267520.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,-0.43705,0.53418,,,False,,363280,Ext (1천억~5천억)
460940.KQ,P&S Robotics,KQ,133207272000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.45,-1.04265,0.67196,,,False,,460940,Ext (1천억~5천억)
149980.KQ,Hironic,KQ,132888656010.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.115,0.29,0.58507997,,,False,,149980,Ext (1천억~5천억)
311320.KQ,GO Element,KQ,132452880000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.233,0.08135,0.22525999,,,False,,311320,Ext (1천억~5천억)
089600.KQ,kt nasmedia,KQ,132455466350.0,True,True,True,5,1491.0,1440.0,1440.0,1625.6,1758.4,1804.6,2059.6,True,True,True,1.0,1.0,1.0,1.0,5.0,0.033,0.102919996,0.98831004,6.4003105,,False,,089600,Ext (1천억~5천억)
083420.KS,GREEN CHEMICAL,KS,132240000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.149,0.03017,0.08067001,,,False,,083420,Ext (1천억~5천억)
382840.KQ,Onejoon,KQ,132404607270.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.567,-0.75961,0.1159,,,False,,382840,Ext (1천억~5천억)
408470.KQ,HANPASS,KQ,132361440000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.309,0.13554,0.99544996,,,False,,408470,Ext (1천억~5천억)
139990.KS,AJUSTEEL,KS,132155961740.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,-0.07045,0.02335,,,False,,139990,Ext (1천억~5천억)
360070.KQ,TOP MATERIAL,KQ,132125962020.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.791,-5.2231,-0.22205,,,False,,360070,Ext (1천억~5천억)
091120.KQ,EM-Tech,KQ,132094936560.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,091120,Ext (1천억~5천억)
350520.KS,IGIS RESIDENCE REIT,KS,131796672150.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,0.0,0.0,,,False,,350520,Ext (1천억~5천억)
089230.KQ,THE E&M,KQ,131846515020.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,089230,Ext (1천억~5천억)
269620.KS,"269620.KS,0P0001CFXC,0",?,132090012299.0,False,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,,269620,Ext (1천억~5천억)
136150.KQ,WONILTNI,KQ,131749791600.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,-0.34118998,-0.10954001,,,False,,136150,Ext (1천억~5천억)
011280.KS,Tailim Pkg,KS,131415824640.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.04,-0.03161,0.112840004,,,False,,011280,Ext (1천억~5천억)
256940.KQ,Keepspharma,KQ,131511862850.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.377,0.0224,0.33905998,,,False,,256940,Ext (1천억~5천억)
464490.KQ,QuadMedicine,KQ,131355372720.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.415,-0.13107,1.0,,,False,,464490,Ext (1천억~5천억)
095720.KS,WOONGJIN THINKBIG,KS,131156913334.0,True,True,True,5,-222.0,0.0,442.0,442.0,442.0,-206.0,0.0,True,True,True,0.0,0.0,1.0,1.0,1.0,-0.118,-0.01354,0.47083,-5.6019416,,False,,095720,Ext (1천억~5천억)
205100.KQ,XM,KQ,131194001088.0,True,True,True,5,207.0,0.0,0.0,0.0,0.0,268.1,0.0,True,True,True,0.0,0.0,0.0,0.0,1.0,,0.07645,0.43674,6.9302497,,False,,205100,Ext (1천억~5천억)
002390.KS,HANDOK,KS,130891198830.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.155,0.03244,0.29698,,,False,,002390,Ext (1천억~5천억)
182360.KQ,CUBEENT,KQ,130618731600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,-0.08691,0.10038,,,False,,182360,Ext (1천억~5천억)
066310.KQ,QSI,KQ,130266275050.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,,066310,Ext (1천억~5천억)
317770.KQ,Xperix,KQ,130439398375.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.32,-0.14532,0.46995,,,False,,317770,Ext (1천억~5천억)
109610.KQ,SY,KQ,130093684000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.087,-0.035269998,0.0718,,,False,,109610,Ext (1천억~5천억)
067900.KQ,Y-ENTEC,KQ,129945565260.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,067900,Ext (1천억~5천억)
443670.KQ,SPsoft,KQ,129892308000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.145,0.055159997,0.23337,,,False,,443670,Ext (1천억~5천억)
014710.KS,SAJOSEAFOOD,KS,129827814220.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.479,0.02029,0.119849995,,,False,,014710,Ext (1천억~5천억)
004080.KS,Shinhung,KS,129720000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.137,0.1046,0.31137,,,False,,004080,Ext (1천억~5천억)
109740.KQ,DSK,KQ,129580365600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,109740,Ext (1천억~5천억)
036010.KQ,ABEL,KQ,129207318480.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.167,0.06196,0.15746,,,False,,036010,Ext (1천억~5천억)
038110.KQ,ECOPLASTIC,KQ,128860128100.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,,038110,Ext (1천억~5천억)
267290.KS,KYUNGDONG CITY GAS,KS,128225080500.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.09,0.01949,0.0756,,,False,,267290,Ext (1천억~5천억)
004250.KS,NPC,KS,128152800000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.168,0.02081,0.16827999,,,False,,004250,Ext (1천억~5천억)
309960.KQ,LB Investment,KQ,128623504060.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,309960,Ext (1천억~5천억)
001290.KS,SANGSANGININV&SEC,KS,128054475840.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.092,0.24024001,0.95935,,,False,,001290,Ext (1천억~5천억)
036220.KQ,OSANG HEALTHCARE,KQ,128069273200.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.495,-0.11017,0.44426,,,False,,036220,Ext (1천억~5천억)
331740.KQ,Autocrypt,KQ,127915945920.0,True,True,True,5,-408.0,0.0,0.0,0.0,0.0,569.0,0.0,True,True,True,0.0,0.0,0.0,0.0,,-0.031,-0.057940003,0.99197,,,False,,331740,Ext (1천억~5천억)
005800.KS,ShinyoungWacoal,KS,126720000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.075,-0.099580005,0.56962,,,False,,005800,Ext (1천억~5천억)
052260.KQ,HYUNDAI BIOLAND,KQ,127800000000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,,052260,Ext (1천억~5천억)
052860.KQ,I&C,KQ,126290377780.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,052860,Ext (1천억~5천억)
044990.KS,"044990.KS,0P00017NUF,4790",?,127270638000.0,False,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,,044990,Ext (1천억~5천억)
014580.KS,TAEKYUNG BK,KS,125641020500.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.499,0.08975001,0.23571,,,False,,014580,Ext (1천억~5천억)
002220.KS,HanilIron&Stl,KS,125611549300.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.189,0.00638,0.08033,,,False,,002220,Ext (1천억~5천억)
036690.KS,"036690.KS,0P0000CE9V,0",?,125692107675.0,False,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,,036690,Ext (1천억~5천억)
014530.KS,KukdongOil&Chem.,KS,125529912000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.075,0.00972,0.0591,,,False,,014530,Ext (1천억~5천억)
273640.KQ,YM Tech,KQ,125560700000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.344,-0.23989001,0.22465,,,False,,273640,Ext (1천억~5천억)
023800.KS,Inzi,KS,125525024180.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.092,0.03253,0.14454001,,,False,,023800,Ext (1천억~5천억)
084670.KS,DONGYANG EXPRESS,KS,125233359250.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.097,0.10027,0.115930006,,,False,,084670,Ext (1천억~5천억)
076610.KQ,Haesung Optics,KQ,125494038400.0,True,False,False,0,,,,,,,,True,False,False,,,,,,1.13,-0.04247,0.07372,,,False,,076610,Ext (1천억~5천억)
370090.KQ,Furonteer,KQ,125357559500.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.235,-0.56297,0.18792,,,False,,370090,Ext (1천억~5천억)
025950.KQ,DongshinE&C,KQ,125160000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,025950,Ext (1천억~5천억)
096250.KQ,WISEnut,KQ,124893928320.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.076,0.1736,0.51005,,,False,,096250,Ext (1천억~5천억)
321260.KQ,PRO2000,KQ,124890932120.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,321260,Ext (1천억~5천억)
067000.KQ,JoyCity,KQ,124777651110.0,True,True,True,5,314.0,0.0,0.0,0.0,0.0,344.0,0.0,True,True,True,0.0,0.0,0.0,0.0,,0.449,0.034849998,0.99978995,5.3023257,,False,,067000,Ext (1천억~5천억)
013570.KS,DY,KS,124491864090.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.129,0.012619999,0.10408,,,False,,013570,Ext (1천억~5천억)
086710.KQ,SBS,KQ,124595488800.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,086710,Ext (1천억~5천억)
029480.KQ,Kwangmu,KQ,123917198900.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.214,-0.5067,0.22504,,,False,,029480,Ext (1천억~5천억)
065440.KQ,ELUON,KQ,123146715300.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,,065440,Ext (1천억~5천억)
101330.KQ,MOBASE,KQ,124299545730.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,101330,Ext (1천억~5천억)
476040.KQ,ORGANOIDSCIENCES,KQ,122626851200.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.102,-3.13281,0.97981,,,False,,476040,Ext (1천억~5천억)
226400.KQ,OSTEONIC,KQ,122523293930.0,True,True,False,5,573.0,570.0,570.0,570.0,570.0,,,True,True,True,1.0,1.0,0.0,0.0,1.0,0.337,0.18396999,0.48415002,,,False,,226400,Ext (1천억~5천억)
072950.KQ,VISSEM,KQ,123124406900.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.045,0.10899,0.14678,,,False,,072950,Ext (1천억~5천억)
054050.KQ,NONGWOOBIO,KQ,122152874820.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.247,-0.021710001,0.48367,,,False,,054050,Ext (1천억~5천억)
009780.KQ,MSC,KQ,122320000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,009780,Ext (1천억~5천억)
451220.KQ,IMT,KQ,122450201050.0,True,True,False,5,-60.0,0.0,0.0,0.0,0.0,,,True,True,True,0.0,0.0,0.0,0.0,,0.852,0.14407,0.30993,,,False,,451220,Ext (1천억~5천억)
015590.KS,Kib plug energy,KS,122045493100.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.26,-0.08451,0.20304,,,False,,015590,Ext (1천억~5천억)
004140.KS,DongbangTrnspt&Log,KS,121368567980.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.12,0.01551,0.090150006,,,False,,004140,Ext (1천억~5천억)
246710.KQ,T&R Biofab,KQ,121782807720.0,True,False,False,0,,,,,,,,False,False,False,,,,,,5.119,-0.25396,0.25319,,,False,,246710,Ext (1천억~5천억)
007210.KS,Byuksan,KS,121177440000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.021,0.0385,0.19125,,,False,,007210,Ext (1천억~5천억)
049520.KQ,UIL,KQ,121057303125.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,049520,Ext (1천억~5천억)
079810.KQ,APSInno,KQ,120342045460.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,079810,Ext (1천억~5천억)
035080.KQ,Gradiant,KQ,120828671880.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.006,-0.01698,0.052789997,,,False,,035080,Ext (1천억~5천억)
023900.KQ,Pungguk Ethanol,KQ,120330000000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.03,0.09894,0.21316,,,False,,023900,Ext (1천억~5천억)
000440.KQ,JA Enervis,KQ,120245880300.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,000440,Ext (1천억~5천억)
317830.KQ,SPSystems,KQ,120128070700.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.23,0.11354999,0.1177,,,False,,317830,Ext (1천억~5천억)
001020.KS,PaperCorea,KS,119960752962.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.04,-0.00274,0.0968,,,False,,001020,Ext (1천억~5천억)
424960.KQ,Smart Radar System,KQ,120011600800.0,True,False,False,0,,,,,,,,True,False,False,,,,,,2.216,-0.20694,0.34455,,,False,,424960,Ext (1천억~5천억)
131370.KQ,RSUPPORT,KQ,119850936750.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.099,-0.10912,0.99613,,,False,,131370,Ext (1천억~5천억)
253840.KQ,Sugentech,KQ,119713880000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.164,-1.7857801,0.07618,,,False,,253840,Ext (1천억~5천억)
432470.KQ,KNS,KQ,119644023840.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.788,-0.51277,0.14746,,,False,,432470,Ext (1천억~5천억)
120030.KS,CHOSUN WELDING,KS,119602610100.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.083,0.15806,0.27794,,,False,,120030,Ext (1천억~5천억)
117670.KQ,Alphachips,KQ,119311799220.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.097,-0.0684,0.111190006,,,False,,117670,Ext (1천억~5천억)
006140.KQ,PJ Electro,KQ,118920000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.019,0.05691,0.07653,,,False,,006140,Ext (1천억~5천억)
217330.KQ,Cytogen,KQ,118885871580.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.172,-0.39058,0.21551001,,,False,,217330,Ext (1천억~5천억)
330730.KQ,Stonebridge Ventures,KQ,118780251600.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,0.76163,0.90989995,,,False,,330730,Ext (1천억~5천억)
339950.KQ,IBKIMYOUNG,KQ,118659169200.0,True,True,True,5,485.0,382.0,382.0,382.0,382.0,536.0,405.0,True,True,True,1.0,1.0,0.0,0.0,,0.086,0.17990999,0.71159,5.0373135,,False,,339950,Ext (1천억~5천억)
059270.KQ,Haisung Aero-Robotics,KQ,118575475380.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.17,-0.05436,0.13953,,,False,,059270,Ext (1천억~5천억)
067830.KS,SAVEZONEI&C,KS,117992573125.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.127,0.068909995,0.55083,,,False,,067830,Ext (1천억~5천억)
073560.KQ,WOORISON F&G,KQ,117496280171.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.069,-0.04269,0.19488001,,,False,,073560,Ext (1천억~5천억)
100130.KQ,Dongkuk S&C,KQ,117428865000.0,True,True,True,5,-33.0,55.0,55.0,55.0,55.0,-18.0,83.0,True,True,True,0.0,0.0,0.0,0.0,1.0,,,,,,False,,100130,Ext (1천억~5천억)
227840.KS,HYUNDAI CORPORATION HOLDINGS,KS,117400784400.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.064,0.10027,0.19645001,,,False,,227840,Ext (1천억~5천억)
032300.KQ,KOREA PHARMA,KQ,116701700700.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.114,-0.118760005,0.35813,,,False,,032300,Ext (1천억~5천억)
052900.KQ,KX HITECH,KQ,116797950992.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,052900,Ext (1천억~5천억)
092040.KQ,Amicogen,KQ,116793354711.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.809,-0.3685,0.126,,,False,,092040,Ext (1천억~5천억)
265740.KQ,NFC,KQ,115756128000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.355,0.0937,0.22599001,,,False,,265740,Ext (1천억~5천억)
039980.KQ,Polaris AI,KQ,116446040000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.094,0.00357,0.31461,,,False,,039980,Ext (1천억~5천억)
005870.KS,HuneedTechnologies,KS,115751323000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,5.884,0.08392,0.16809,,,False,,005870,Ext (1천억~5천억)
041590.KS,"041590.KS,0P0000BHP0,0",?,116064014460.0,False,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,,041590,Ext (1천억~5천억)
088390.KQ,INNOX,KQ,115727456520.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,088390,Ext (1천억~5천억)
034590.KS,INCHEON CITY GAS,KS,115712243300.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.204,0.02207,0.124639995,,,False,,034590,Ext (1천억~5천억)
228670.KQ,Ray,KQ,115579755190.0,True,True,True,5,648.7794,563.8897,563.8897,563.8897,563.8897,733.10876,733.10876,True,True,True,0.0,0.0,0.0,0.0,1.0,0.902,-0.28732002,0.46883,10.776028,,False,,228670,Ext (1천억~5천억)
024880.KQ,KPF,KQ,115532580420.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.024,0.01192,0.12493,,,False,,024880,Ext (1천억~5천억)
018120.KQ,JrDistiller,KQ,115472332800.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,,018120,Ext (1천억~5천억)
014160.KS,DaeyoungPkg,KS,115440194685.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.136,0.03647,0.11295,,,False,,014160,Ext (1천억~5천억)
248170.KS,SEMPIO FOODS,KS,115349221500.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.004,0.02923,0.39491,,,False,,248170,Ext (1천억~5천억)
007110.KS,IlshinStone,KS,114868152630.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.213,0.06649,0.17796,,,False,,007110,Ext (1천억~5천억)
042500.KQ,RingNet,KQ,115022303040.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.329,0.0796,0.15915,,,False,,042500,Ext (1천억~5천억)
357230.KQ,H.PIO,KQ,115002330660.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,357230,Ext (1천억~5천억)
056360.KQ,COWEAVER,KQ,114720528000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.145,0.17409,0.3007,,,False,,056360,Ext (1천억~5천억)
094840.KQ,Suprema HQ,KQ,114535353120.0,True,True,True,5,1570.0,0.0,0.0,0.0,0.0,1725.0,0.0,True,True,True,0.0,0.0,0.0,0.0,,0.005,0.19400999,0.37453,,,False,,094840,Ext (1천억~5천억)
290720.KQ,FOODNAMOO,KQ,114673793630.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.235,-0.099659994,0.32806998,,,False,,290720,Ext (1천억~5천억)
267850.KS,AsianaIDT,KS,114330000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.023,0.069,0.09631,,,False,,267850,Ext (1천억~5천억)
002450.KS,SamickMusInstr,KS,114159483815.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.062,-0.02773,0.23523001,,,False,,002450,Ext (1천억~5천억)
007820.KQ,MXR,KQ,114393831660.0,True,True,True,5,217.0,0.0,0.0,0.0,0.0,465.0,0.0,True,True,True,0.0,0.0,0.0,0.0,,,,,,,False,,007820,Ext (1천억~5천억)
036580.KS,FARMSCO,KS,113672983585.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.007,0.037890002,0.15102,,,False,,036580,Ext (1천억~5천억)
251630.KQ,V-ONE TECH,KQ,113991634900.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.038,-0.19872999,0.09946,,,False,,251630,Ext (1천억~5천억)
337930.KQ,XEXYMIX,KQ,113809281625.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.068,0.03727,0.61665,,,False,,337930,Ext (1천억~5천억)
014790.KS,HL D&I,KS,113007923985.0,True,True,True,5,1019.0,1195.0,1195.0,974.5,974.5,1622.5,1427.5,True,True,True,1.0,1.0,0.0,0.0,2.0,0.229,0.032679997,0.13049,1.8767334,,False,,014790,Ext (1천억~5천억)
251120.KQ,BIO-FD&C,KQ,113478885000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.077,0.24974,0.67125,,,False,,251120,Ext (1천억~5천억)
048770.KQ,TPC Robotics,KQ,113182515110.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,,048770,Ext (1천억~5천억)
038540.KQ,Sangsangin,KQ,112316475390.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,038540,Ext (1천억~5천억)
051160.KQ,GAEASOFT,KQ,112034873200.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.034,0.05638,0.2375,,,False,,051160,Ext (1천억~5천억)
411080.KQ,SANDS LAB,KQ,111911786540.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,,,,,False,,411080,Ext (1천억~5천억)
078140.KQ,Daebongls,KQ,111863582110.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,078140,Ext (1천억~5천억)
063170.KQ,Seoul Auction,KQ,111800139430.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,063170,Ext (1천억~5천억)
377480.KQ,MAUM.AI,KQ,111773523000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.768,-0.37768,0.9983,,,False,,377480,Ext (1천억~5천억)
