gsub,v,q,g,m,e,x,s,cagr,mdd,cal,sh,sort
2f_raccel_opm,0,35,45,20,5,10,5,5.0,37.59,0.133,0.319,0.593
2f_raccel_opm,0,35,45,20,5,10,7,-4.88,39.67,-0.123,0.073,0.13
2f_raccel_opm,0,35,45,20,7,8,5,-29.47,60.85,-0.484,-0.608,-0.759
2f_raccel_opm,0,35,45,20,7,8,7,-9.52,39.12,-0.243,-0.078,-0.128
2f_raccel_opm,0,35,45,20,7,10,5,-6.73,37.53,-0.179,0.024,0.043
2f_raccel_opm,0,35,45,20,7,10,7,-7.16,40.79,-0.175,-0.016,-0.027
2f_raccel_opm,0,35,50,15,3,6,5,-38.34,71.41,-0.537,-0.711,-0.852
2f_raccel_opm,0,35,50,15,3,6,7,-38.34,71.41,-0.537,-0.711,-0.852
2f_raccel_opm,0,35,50,15,3,8,5,-36.99,71.24,-0.519,-0.679,-0.818
2f_raccel_opm,0,35,50,15,3,8,7,-36.99,71.24,-0.519,-0.679,-0.818
2f_raccel_opm,0,35,50,15,3,10,5,-36.71,71.55,-0.513,-0.678,-0.814
2f_raccel_opm,0,35,50,15,3,10,7,-36.71,71.55,-0.513,-0.678,-0.814
2f_raccel_opm,0,35,50,15,5,6,5,0.21,45.96,0.005,0.224,0.444
2f_raccel_opm,0,35,50,15,5,6,7,1.88,46.04,0.041,0.259,0.511
2f_raccel_opm,0,35,50,15,5,8,5,3.23,42.34,0.076,0.282,0.548
2f_raccel_opm,0,35,50,15,5,8,7,0.61,43.73,0.014,0.222,0.416
2f_raccel_opm,0,35,50,15,5,10,5,9.96,41.27,0.241,0.424,0.831
2f_raccel_opm,0,35,50,15,5,10,7,4.51,43.98,0.103,0.309,0.584
2f_raccel_opm,0,35,50,15,7,8,5,3.81,39.18,0.097,0.292,0.566
2f_raccel_opm,0,35,50,15,7,8,7,-6.99,39.81,-0.176,0.015,0.027
2f_raccel_opm,0,35,50,15,7,10,5,7.68,40.89,0.188,0.376,0.733
2f_raccel_opm,0,35,50,15,7,10,7,-8.87,42.18,-0.21,-0.038,-0.069
2f_raccel_opm,0,35,55,10,3,6,5,-8.97,47.17,-0.19,0.117,0.257
2f_raccel_opm,0,35,55,10,3,6,7,-8.97,47.17,-0.19,0.117,0.257
2f_raccel_opm,0,35,55,10,3,8,5,-20.53,49.64,-0.414,-0.223,-0.39
2f_raccel_opm,0,35,55,10,3,8,7,-19.83,49.64,-0.4,-0.206,-0.359
2f_raccel_opm,0,35,55,10,3,10,5,-18.57,49.42,-0.376,-0.175,-0.306
2f_raccel_opm,0,35,55,10,3,10,7,-17.86,49.42,-0.361,-0.158,-0.275
2f_raccel_opm,0,35,55,10,5,6,5,-5.44,39.3,-0.138,0.13,0.256
2f_raccel_opm,0,35,55,10,5,6,7,-5.44,39.05,-0.139,0.129,0.256
2f_raccel_opm,0,35,55,10,5,8,5,-8.1,37.35,-0.217,0.036,0.062
2f_raccel_opm,0,35,55,10,5,8,7,-8.87,36.67,-0.242,0.003,0.005
2f_raccel_opm,0,35,55,10,5,10,5,-8.48,39.22,-0.216,0.028,0.049
2f_raccel_opm,0,35,55,10,5,10,7,-8.89,38.52,-0.231,-0.0,-0.001
2f_raccel_opm,0,35,55,10,7,8,5,-5.19,37.57,-0.138,0.089,0.165
2f_raccel_opm,0,35,55,10,7,8,7,-6.92,38.7,-0.179,0.006,0.01
2f_raccel_opm,0,35,55,10,7,10,5,-2.15,35.83,-0.06,0.161,0.305
2f_raccel_opm,0,35,55,10,7,10,7,-6.26,36.56,-0.171,0.02,0.035
2f_raccel_opm,0,40,10,50,3,6,5,-13.97,67.4,-0.207,0.038,0.039
2f_raccel_opm,0,40,10,50,3,6,7,-13.97,67.4,-0.207,0.038,0.039
2f_raccel_opm,0,40,10,50,3,8,5,-18.88,70.5,-0.268,-0.119,-0.128
2f_raccel_opm,0,40,10,50,3,8,7,-19.29,70.86,-0.272,-0.118,-0.124
2f_raccel_opm,0,40,10,50,3,10,5,-16.26,63.12,-0.258,-0.112,-0.12
2f_raccel_opm,0,40,10,50,3,10,7,-17.47,65.01,-0.269,-0.12,-0.124
2f_raccel_opm,0,40,10,50,5,6,5,-10.94,59.6,-0.184,0.054,0.053
2f_raccel_opm,0,40,10,50,5,6,7,-6.23,53.89,-0.116,0.118,0.121
2f_raccel_opm,0,40,10,50,5,8,5,-11.95,60.79,-0.197,-0.01,-0.01
2f_raccel_opm,0,40,10,50,5,8,7,-9.02,56.03,-0.161,0.03,0.031
2f_raccel_opm,0,40,10,50,5,10,5,2.5,45.43,0.055,0.293,0.355
2f_raccel_opm,0,40,10,50,5,10,7,1.78,45.81,0.039,0.278,0.326
2f_raccel_opm,0,40,10,50,7,8,5,-12.85,61.22,-0.21,-0.051,-0.05
2f_raccel_opm,0,40,10,50,7,8,7,-11.51,55.69,-0.207,-0.068,-0.068
2f_raccel_opm,0,40,10,50,7,10,5,4.25,43.74,0.097,0.327,0.389
2f_raccel_opm,0,40,10,50,7,10,7,-0.02,47.44,-0.0,0.222,0.235
2f_raccel_opm,0,40,15,45,3,6,5,-25.24,70.02,-0.361,-0.311,-0.358
2f_raccel_opm,0,40,15,45,3,6,7,-25.24,70.02,-0.361,-0.311,-0.358
2f_raccel_opm,0,40,15,45,3,8,5,-28.96,72.56,-0.399,-0.335,-0.344
2f_raccel_opm,0,40,15,45,3,8,7,-26.77,70.51,-0.38,-0.316,-0.337
2f_raccel_opm,0,40,15,45,3,10,5,-26.32,71.99,-0.366,-0.266,-0.271
2f_raccel_opm,0,40,15,45,3,10,7,-24.05,69.89,-0.344,-0.246,-0.26
2f_raccel_opm,0,40,15,45,5,6,5,-8.58,55.03,-0.156,0.034,0.037
2f_raccel_opm,0,40,15,45,5,6,7,-12.76,58.93,-0.217,-0.069,-0.076
2f_raccel_opm,0,40,15,45,5,8,5,-2.43,53.48,-0.045,0.225,0.248
2f_raccel_opm,0,40,15,45,5,8,7,-6.51,55.66,-0.117,0.131,0.146
2f_raccel_opm,0,40,15,45,5,10,5,-2.5,50.34,-0.05,0.204,0.233
2f_raccel_opm,0,40,15,45,5,10,7,-1.56,50.48,-0.031,0.227,0.26
2f_raccel_opm,0,40,15,45,7,8,5,-6.12,52.39,-0.117,0.142,0.156
2f_raccel_opm,0,40,15,45,7,8,7,-7.3,52.3,-0.14,0.078,0.081
2f_raccel_opm,0,40,15,45,7,10,5,1.93,47.68,0.04,0.297,0.336
2f_raccel_opm,0,40,15,45,7,10,7,-4.36,50.03,-0.087,0.135,0.14
2f_raccel_opm,0,40,20,40,3,6,5,-15.06,65.98,-0.228,-0.063,-0.076
2f_raccel_opm,0,40,20,40,3,6,7,-15.36,65.98,-0.233,-0.07,-0.084
2f_raccel_opm,0,40,20,40,3,8,5,-18.55,65.04,-0.285,-0.156,-0.186
2f_raccel_opm,0,40,20,40,3,8,7,-19.03,65.54,-0.29,-0.168,-0.201
2f_raccel_opm,0,40,20,40,3,10,5,-26.97,72.47,-0.372,-0.29,-0.309
2f_raccel_opm,0,40,20,40,3,10,7,-27.81,73.22,-0.38,-0.311,-0.333
2f_raccel_opm,0,40,20,40,5,6,5,-12.81,61.28,-0.209,-0.068,-0.076
2f_raccel_opm,0,40,20,40,5,6,7,-16.88,63.38,-0.266,-0.17,-0.188
2f_raccel_opm,0,40,20,40,5,8,5,-5.97,49.13,-0.122,0.102,0.132
2f_raccel_opm,0,40,20,40,5,8,7,-9.63,54.29,-0.177,0.036,0.044
2f_raccel_opm,0,40,20,40,5,10,5,-10.78,53.34,-0.202,0.02,0.024
2f_raccel_opm,0,40,20,40,5,10,7,-12.33,57.83,-0.213,-0.014,-0.017
2f_raccel_opm,0,40,20,40,7,8,5,-4.63,50.81,-0.091,0.123,0.159
2f_raccel_opm,0,40,20,40,7,8,7,-11.27,50.93,-0.221,-0.08,-0.093
2f_raccel_opm,0,40,20,40,7,10,5,-9.85,52.25,-0.189,0.035,0.04
2f_raccel_opm,0,40,20,40,7,10,7,-17.61,57.7,-0.305,-0.204,-0.217
2f_raccel_opm,0,40,25,35,3,6,5,-22.45,66.3,-0.339,-0.244,-0.289
2f_raccel_opm,0,40,25,35,3,6,7,-22.45,66.3,-0.339,-0.244,-0.289
2f_raccel_opm,0,40,25,35,3,8,5,-23.79,65.97,-0.361,-0.288,-0.339
2f_raccel_opm,0,40,25,35,3,8,7,-24.8,67.03,-0.37,-0.315,-0.371
2f_raccel_opm,0,40,25,35,3,10,5,-23.38,65.54,-0.357,-0.278,-0.327
2f_raccel_opm,0,40,25,35,3,10,7,-24.42,66.63,-0.366,-0.305,-0.36
2f_raccel_opm,0,40,25,35,5,6,5,-17.2,57.89,-0.297,-0.122,-0.146
2f_raccel_opm,0,40,25,35,5,6,7,-20.16,60.96,-0.331,-0.192,-0.229
2f_raccel_opm,0,40,25,35,5,8,5,-19.97,60.19,-0.332,-0.203,-0.246
2f_raccel_opm,0,40,25,35,5,8,7,-22.32,62.89,-0.355,-0.258,-0.309
2f_raccel_opm,0,40,25,35,5,10,5,-6.11,47.71,-0.128,0.129,0.162
2f_raccel_opm,0,40,25,35,5,10,7,-14.38,53.02,-0.271,-0.066,-0.079
2f_raccel_opm,0,40,25,35,7,8,5,-3.03,44.57,-0.068,0.189,0.229
2f_raccel_opm,0,40,25,35,7,8,7,-13.7,51.9,-0.264,-0.152,-0.186
2f_raccel_opm,0,40,25,35,7,10,5,7.59,43.55,0.174,0.407,0.507
2f_raccel_opm,0,40,25,35,7,10,7,-13.1,52.86,-0.248,-0.129,-0.161
2f_raccel_opm,0,40,30,30,3,6,5,-16.89,60.06,-0.281,-0.103,-0.126
2f_raccel_opm,0,40,30,30,3,6,7,-16.89,60.06,-0.281,-0.103,-0.126
2f_raccel_opm,0,40,30,30,3,8,5,-6.71,51.22,-0.131,0.16,0.222
2f_raccel_opm,0,40,30,30,3,8,7,-6.71,51.22,-0.131,0.16,0.222
2f_raccel_opm,0,40,30,30,3,10,5,-7.92,52.11,-0.152,0.136,0.189
2f_raccel_opm,0,40,30,30,3,10,7,-7.92,52.11,-0.152,0.136,0.189
2f_raccel_opm,0,40,30,30,5,6,5,-15.87,56.22,-0.282,-0.139,-0.151
2f_raccel_opm,0,40,30,30,5,6,7,-17.84,57.74,-0.309,-0.194,-0.211
2f_raccel_opm,0,40,30,30,5,8,5,-5.25,43.3,-0.121,0.117,0.153
2f_raccel_opm,0,40,30,30,5,8,7,-11.38,47.75,-0.238,-0.059,-0.074
2f_raccel_opm,0,40,30,30,5,10,5,-3.9,42.41,-0.092,0.146,0.19
2f_raccel_opm,0,40,30,30,5,10,7,-10.19,46.31,-0.22,-0.03,-0.037
2f_raccel_opm,0,40,30,30,7,8,5,-17.04,51.02,-0.334,-0.141,-0.169
2f_raccel_opm,0,40,30,30,7,8,7,-19.03,50.35,-0.378,-0.314,-0.391
2f_raccel_opm,0,40,30,30,7,10,5,-18.86,53.86,-0.35,-0.187,-0.226
2f_raccel_opm,0,40,30,30,7,10,7,-21.03,53.52,-0.393,-0.375,-0.47
2f_raccel_opm,0,40,35,25,3,6,5,-21.24,58.33,-0.364,-0.232,-0.274
2f_raccel_opm,0,40,35,25,3,6,7,-21.24,58.33,-0.364,-0.232,-0.274
2f_raccel_opm,0,40,35,25,3,8,5,-19.69,57.99,-0.339,-0.143,-0.183
2f_raccel_opm,0,40,35,25,3,8,7,-19.79,57.99,-0.341,-0.145,-0.186
2f_raccel_opm,0,40,35,25,3,10,5,-15.95,52.29,-0.305,-0.058,-0.075
2f_raccel_opm,0,40,35,25,3,10,7,-16.6,53.02,-0.313,-0.073,-0.094
2f_raccel_opm,0,40,35,25,5,6,5,-18.53,56.41,-0.329,-0.252,-0.299
2f_raccel_opm,0,40,35,25,5,6,7,-18.83,56.94,-0.331,-0.255,-0.302
2f_raccel_opm,0,40,35,25,5,8,5,-15.14,48.76,-0.31,-0.117,-0.155
2f_raccel_opm,0,40,35,25,5,8,7,-17.65,51.54,-0.342,-0.206,-0.26
2f_raccel_opm,0,40,35,25,5,10,5,-13.11,46.44,-0.282,-0.071,-0.093
2f_raccel_opm,0,40,35,25,5,10,7,-16.62,49.75,-0.334,-0.185,-0.235
2f_raccel_opm,0,40,35,25,7,8,5,-24.53,53.52,-0.458,-0.395,-0.517
2f_raccel_opm,0,40,35,25,7,8,7,-11.22,38.3,-0.293,-0.14,-0.242
2f_raccel_opm,0,40,35,25,7,10,5,-23.64,52.31,-0.452,-0.373,-0.484
2f_raccel_opm,0,40,35,25,7,10,7,-6.08,32.7,-0.186,0.016,0.027
2f_raccel_opm,0,40,40,20,3,6,5,-9.79,49.35,-0.198,0.078,0.099
2f_raccel_opm,0,40,40,20,3,6,7,-9.79,49.35,-0.198,0.078,0.099
2f_raccel_opm,0,40,40,20,3,8,5,-7.21,46.23,-0.156,0.133,0.17
2f_raccel_opm,0,40,40,20,3,8,7,-7.49,46.23,-0.162,0.127,0.163
2f_raccel_opm,0,40,40,20,3,10,5,-1.75,44.56,-0.039,0.241,0.311
2f_raccel_opm,0,40,40,20,3,10,7,-2.04,44.56,-0.046,0.236,0.304
2f_raccel_opm,0,40,40,20,5,6,5,3.36,41.19,0.081,0.292,0.562
2f_raccel_opm,0,40,40,20,5,6,7,-1.03,42.56,-0.024,0.2,0.378
2f_raccel_opm,0,40,40,20,5,8,5,-25.23,55.51,-0.454,-0.409,-0.526
2f_raccel_opm,0,40,40,20,5,8,7,-9.66,37.14,-0.26,-0.034,-0.059
2f_raccel_opm,0,40,40,20,5,10,5,-21.94,52.71,-0.416,-0.319,-0.414
2f_raccel_opm,0,40,40,20,5,10,7,-11.83,35.19,-0.336,-0.095,-0.17
2f_raccel_opm,0,40,40,20,7,8,5,-25.25,58.39,-0.433,-0.433,-0.542
2f_raccel_opm,0,40,40,20,7,8,7,-5.93,36.81,-0.161,0.035,0.06
2f_raccel_opm,0,40,40,20,7,10,5,-22.85,57.93,-0.394,-0.36,-0.456
2f_raccel_opm,0,40,40,20,7,10,7,-6.03,32.73,-0.184,0.029,0.049
2f_raccel_opm,0,40,45,15,3,6,5,-20.28,56.43,-0.359,-0.213,-0.254
2f_raccel_opm,0,40,45,15,3,6,7,-20.28,56.43,-0.359,-0.213,-0.254
2f_raccel_opm,0,40,45,15,3,8,5,-7.09,44.76,-0.158,0.128,0.164
2f_raccel_opm,0,40,45,15,3,8,7,-7.09,44.76,-0.158,0.128,0.164
2f_raccel_opm,0,40,45,15,3,10,5,-8.75,46.77,-0.187,0.09,0.115
2f_raccel_opm,0,40,45,15,3,10,7,-9.03,47.17,-0.191,0.084,0.107
2f_raccel_opm,0,40,45,15,5,6,5,-9.46,43.17,-0.219,-0.004,-0.008
2f_raccel_opm,0,40,45,15,5,6,7,-9.17,44.16,-0.208,0.003,0.005
2f_raccel_opm,0,40,45,15,5,8,5,-17.53,49.53,-0.354,-0.198,-0.32
2f_raccel_opm,0,40,45,15,5,8,7,-2.42,43.85,-0.055,0.17,0.319
2f_raccel_opm,0,40,45,15,5,10,5,2.26,41.01,0.055,0.277,0.575
2f_raccel_opm,0,40,45,15,5,10,7,-4.98,42.08,-0.118,0.106,0.2
2f_raccel_opm,0,40,45,15,7,8,5,-13.29,49.75,-0.267,-0.076,-0.15
2f_raccel_opm,0,40,45,15,7,8,7,-7.0,43.84,-0.16,0.032,0.058
2f_raccel_opm,0,40,45,15,7,10,5,-6.23,42.95,-0.145,0.092,0.197
2f_raccel_opm,0,40,45,15,7,10,7,-1.5,36.3,-0.041,0.152,0.266
2f_raccel_opm,0,40,50,10,3,6,5,1.9,39.65,0.048,0.277,0.514
2f_raccel_opm,0,40,50,10,3,6,7,1.9,39.65,0.048,0.277,0.514
2f_raccel_opm,0,40,50,10,3,8,5,-2.17,40.1,-0.054,0.191,0.363
2f_raccel_opm,0,40,50,10,3,8,7,-2.17,40.1,-0.054,0.191,0.363
2f_raccel_opm,0,40,50,10,3,10,5,-5.93,40.47,-0.146,0.11,0.208
2f_raccel_opm,0,40,50,10,3,10,7,-5.96,40.47,-0.147,0.109,0.207
2f_raccel_opm,0,40,50,10,5,6,5,6.94,39.82,0.174,0.364,0.671
2f_raccel_opm,0,40,50,10,5,6,7,4.92,40.58,0.121,0.322,0.594
2f_raccel_opm,0,40,50,10,5,8,5,2.83,41.07,0.069,0.274,0.514
2f_raccel_opm,0,40,50,10,5,8,7,1.56,41.96,0.037,0.245,0.443
2f_raccel_opm,0,40,50,10,5,10,5,2.43,40.96,0.059,0.264,0.501
2f_raccel_opm,0,40,50,10,5,10,7,-0.48,41.16,-0.012,0.196,0.358
2f_raccel_opm,0,40,50,10,7,8,5,-3.54,38.8,-0.091,0.124,0.229
2f_raccel_opm,0,40,50,10,7,8,7,-8.49,37.6,-0.226,-0.015,-0.027
2f_raccel_opm,0,40,50,10,7,10,5,-3.41,37.59,-0.091,0.125,0.239
2f_raccel_opm,0,40,50,10,7,10,7,-5.11,37.36,-0.137,0.077,0.145
2f_raccel_opm,5,0,35,60,3,6,5,5.91,40.48,0.146,0.349,0.544
2f_raccel_opm,5,0,35,60,3,6,7,5.91,40.48,0.146,0.349,0.544
2f_raccel_opm,5,0,35,60,3,8,5,2.28,43.79,0.052,0.265,0.398
2f_raccel_opm,5,0,35,60,3,8,7,2.61,43.35,0.06,0.273,0.409
2f_raccel_opm,5,0,35,60,3,10,5,2.77,45.6,0.061,0.273,0.411
2f_raccel_opm,5,0,35,60,3,10,7,3.33,45.18,0.074,0.286,0.431
2f_raccel_opm,5,0,35,60,5,6,5,-7.74,51.75,-0.15,0.003,0.004
2f_raccel_opm,5,0,35,60,5,6,7,-7.39,50.67,-0.146,0.01,0.014
2f_raccel_opm,5,0,35,60,5,8,5,15.45,33.85,0.456,0.565,0.902
2f_raccel_opm,5,0,35,60,5,8,7,8.8,44.22,0.199,0.411,0.57
2f_raccel_opm,5,0,35,60,5,10,5,0.23,35.02,0.007,0.185,0.278
2f_raccel_opm,5,0,35,60,5,10,7,4.92,47.82,0.103,0.319,0.422
2f_raccel_opm,5,0,35,60,7,8,5,3.86,28.63,0.135,0.284,0.45
2f_raccel_opm,5,0,35,60,7,8,7,9.29,34.57,0.269,0.424,0.626
2f_raccel_opm,5,0,35,60,7,10,5,-0.47,37.45,-0.012,0.168,0.234
2f_raccel_opm,5,0,35,60,7,10,7,4.1,43.04,0.095,0.292,0.416
2f_raccel_opm,5,0,40,55,3,6,5,-22.93,54.69,-0.419,-0.372,-0.532
2f_raccel_opm,5,0,40,55,3,6,7,-22.61,54.24,-0.417,-0.362,-0.518
2f_raccel_opm,5,0,40,55,3,8,5,-20.27,58.88,-0.344,-0.294,-0.431
2f_raccel_opm,5,0,40,55,3,8,7,-19.98,58.47,-0.342,-0.285,-0.419
2f_raccel_opm,5,0,40,55,3,10,5,-23.28,62.02,-0.375,-0.392,-0.58
2f_raccel_opm,5,0,40,55,3,10,7,-23.21,62.11,-0.374,-0.389,-0.577
2f_raccel_opm,5,0,40,55,5,6,5,-23.25,61.81,-0.376,-0.449,-0.646
2f_raccel_opm,5,0,40,55,5,6,7,-21.21,60.12,-0.353,-0.384,-0.561
2f_raccel_opm,5,0,40,55,5,8,5,-16.98,52.37,-0.324,-0.257,-0.379
2f_raccel_opm,5,0,40,55,5,8,7,-11.23,55.31,-0.203,-0.1,-0.149
2f_raccel_opm,5,0,40,55,5,10,5,-14.02,46.5,-0.302,-0.197,-0.314
2f_raccel_opm,5,0,40,55,5,10,7,-15.3,57.53,-0.266,-0.227,-0.337
2f_raccel_opm,5,0,40,55,7,8,5,-7.48,37.53,-0.199,-0.037,-0.057
2f_raccel_opm,5,0,40,55,7,8,7,-2.99,36.95,-0.081,0.101,0.15
2f_raccel_opm,5,0,40,55,7,10,5,-5.69,28.68,-0.199,0.013,0.02
2f_raccel_opm,5,0,40,55,7,10,7,-6.98,42.65,-0.164,-0.019,-0.028
2f_raccel_opm,5,0,45,50,3,6,5,-25.42,58.05,-0.438,-0.435,-0.622
2f_raccel_opm,5,0,45,50,3,6,7,-25.18,57.73,-0.436,-0.427,-0.611
2f_raccel_opm,5,0,45,50,3,8,5,-31.12,65.5,-0.475,-0.633,-0.905
2f_raccel_opm,5,0,45,50,3,8,7,-30.71,65.0,-0.472,-0.618,-0.884
2f_raccel_opm,5,0,45,50,3,10,5,-28.76,63.92,-0.45,-0.565,-0.81
2f_raccel_opm,5,0,45,50,3,10,7,-29.7,64.94,-0.457,-0.597,-0.856
2f_raccel_opm,5,0,45,50,5,6,5,-31.21,60.93,-0.512,-0.765,-1.063
2f_raccel_opm,5,0,45,50,5,6,7,-30.53,60.14,-0.508,-0.737,-1.028
2f_raccel_opm,5,0,45,50,5,8,5,-32.85,64.26,-0.511,-0.857,-1.179
2f_raccel_opm,5,0,45,50,5,8,7,-29.46,59.32,-0.497,-0.734,-1.025
2f_raccel_opm,5,0,45,50,5,10,5,-26.46,57.19,-0.463,-0.638,-0.906
2f_raccel_opm,5,0,45,50,5,10,7,-29.82,60.55,-0.493,-0.742,-1.008
2f_raccel_opm,5,0,45,50,7,8,5,-16.75,45.55,-0.368,-0.332,-0.509
2f_raccel_opm,5,0,45,50,7,8,7,-19.96,47.64,-0.419,-0.369,-0.495
2f_raccel_opm,5,0,45,50,7,10,5,-4.21,31.25,-0.135,0.055,0.088
2f_raccel_opm,5,0,45,50,7,10,7,-17.29,51.13,-0.338,-0.347,-0.5
2f_raccel_opm,5,0,50,45,3,6,5,-31.99,66.94,-0.478,-0.646,-0.942
2f_raccel_opm,5,0,50,45,3,6,7,-31.92,66.86,-0.477,-0.644,-0.938
2f_raccel_opm,5,0,50,45,3,8,5,-35.94,68.74,-0.523,-0.797,-1.157
2f_raccel_opm,5,0,50,45,3,8,7,-35.66,68.41,-0.521,-0.786,-1.142
2f_raccel_opm,5,0,50,45,3,10,5,-33.74,66.08,-0.511,-0.735,-1.062
2f_raccel_opm,5,0,50,45,3,10,7,-34.02,66.42,-0.512,-0.75,-1.079
2f_raccel_opm,5,0,50,45,5,6,5,-31.43,62.67,-0.502,-0.765,-1.107
2f_raccel_opm,5,0,50,45,5,6,7,-29.98,60.47,-0.496,-0.705,-1.027
2f_raccel_opm,5,0,50,45,5,8,5,-31.79,63.21,-0.503,-0.8,-1.162
2f_raccel_opm,5,0,50,45,5,8,7,-27.63,58.33,-0.474,-0.641,-0.934
2f_raccel_opm,5,0,50,45,5,10,5,-31.94,62.7,-0.509,-0.817,-1.183
2f_raccel_opm,5,0,50,45,5,10,7,-28.02,59.67,-0.47,-0.666,-0.96
2f_raccel_opm,5,0,50,45,7,8,5,-18.57,47.59,-0.39,-0.369,-0.556
2f_raccel_opm,5,0,50,45,7,8,7,-17.17,43.89,-0.391,-0.331,-0.526
2f_raccel_opm,5,0,50,45,7,10,5,-15.04,42.12,-0.357,-0.262,-0.396
2f_raccel_opm,5,0,50,45,7,10,7,-18.58,48.79,-0.381,-0.361,-0.542
2f_raccel_opm,5,0,55,40,3,6,5,-45.79,77.42,-0.592,-1.143,-1.731
2f_raccel_opm,5,0,55,40,3,6,7,-45.83,77.46,-0.592,-1.144,-1.734
2f_raccel_opm,5,0,55,40,3,8,5,-38.78,70.95,-0.547,-0.868,-1.321
2f_raccel_opm,5,0,55,40,3,8,7,-38.82,71.0,-0.547,-0.87,-1.324
2f_raccel_opm,5,0,55,40,3,10,5,-39.61,71.51,-0.554,-0.912,-1.39
2f_raccel_opm,5,0,55,40,3,10,7,-38.59,70.45,-0.548,-0.873,-1.33
2f_raccel_opm,5,0,55,40,5,6,5,-29.21,61.03,-0.479,-0.659,-1.007
2f_raccel_opm,5,0,55,40,5,6,7,-26.42,57.3,-0.461,-0.559,-0.858
2f_raccel_opm,5,0,55,40,5,8,5,-23.47,52.58,-0.446,-0.465,-0.714
2f_raccel_opm,5,0,55,40,5,8,7,-20.4,48.96,-0.417,-0.368,-0.562
2f_raccel_opm,5,0,55,40,5,10,5,-26.62,57.33,-0.464,-0.592,-0.894
2f_raccel_opm,5,0,55,40,5,10,7,-25.0,54.48,-0.459,-0.539,-0.808
2f_raccel_opm,5,0,55,40,7,8,5,-17.56,50.76,-0.346,-0.325,-0.495
2f_raccel_opm,5,0,55,40,7,8,7,-16.09,38.83,-0.414,-0.285,-0.456
2f_raccel_opm,5,0,55,40,7,10,5,-16.22,51.89,-0.313,-0.267,-0.417
2f_raccel_opm,5,0,55,40,7,10,7,-21.14,46.95,-0.45,-0.494,-0.753
2f_raccel_opm,5,0,60,35,3,6,5,-41.08,73.17,-0.562,-0.943,-1.444
2f_raccel_opm,5,0,60,35,3,6,7,-41.08,73.17,-0.562,-0.943,-1.444
2f_raccel_opm,5,0,60,35,3,8,5,-34.42,66.54,-0.517,-0.698,-1.075
2f_raccel_opm,5,0,60,35,3,8,7,-34.42,66.54,-0.517,-0.698,-1.075
2f_raccel_opm,5,0,60,35,3,10,5,-33.71,65.72,-0.513,-0.682,-1.038
2f_raccel_opm,5,0,60,35,3,10,7,-32.81,64.61,-0.508,-0.652,-0.992
2f_raccel_opm,5,0,60,35,5,6,5,-24.95,60.94,-0.41,-0.542,-0.828
2f_raccel_opm,5,0,60,35,5,6,7,-23.14,58.88,-0.393,-0.479,-0.733
2f_raccel_opm,5,0,60,35,5,8,5,-21.97,55.08,-0.399,-0.44,-0.683
2f_raccel_opm,5,0,60,35,5,8,7,-21.49,53.75,-0.4,-0.426,-0.656
2f_raccel_opm,5,0,60,35,5,10,5,-21.25,51.23,-0.415,-0.416,-0.642
2f_raccel_opm,5,0,60,35,5,10,7,-19.28,49.12,-0.392,-0.357,-0.549
2f_raccel_opm,5,0,60,35,7,8,5,-12.77,41.97,-0.304,-0.163,-0.262
2f_raccel_opm,5,0,60,35,7,8,7,-14.33,45.69,-0.314,-0.248,-0.382
2f_raccel_opm,5,0,60,35,7,10,5,-18.57,48.68,-0.381,-0.341,-0.537
2f_raccel_opm,5,0,60,35,7,10,7,-21.92,49.93,-0.439,-0.506,-0.767
2f_raccel_opm,5,0,65,30,3,6,5,-35.68,68.35,-0.522,-0.728,-1.205
2f_raccel_opm,5,0,65,30,3,6,7,-35.68,68.35,-0.522,-0.728,-1.205
2f_raccel_opm,5,0,65,30,3,8,5,-36.79,69.63,-0.528,-0.767,-1.273
2f_raccel_opm,5,0,65,30,3,8,7,-36.79,69.63,-0.528,-0.767,-1.273
2f_raccel_opm,5,0,65,30,3,10,5,-36.59,69.4,-0.527,-0.766,-1.264
2f_raccel_opm,5,0,65,30,3,10,7,-36.79,69.63,-0.528,-0.773,-1.276
2f_raccel_opm,5,0,65,30,5,6,5,-14.26,45.13,-0.316,-0.193,-0.316
2f_raccel_opm,5,0,65,30,5,6,7,-14.34,44.47,-0.322,-0.195,-0.324
2f_raccel_opm,5,0,65,30,5,8,5,-17.0,46.38,-0.367,-0.289,-0.47
2f_raccel_opm,5,0,65,30,5,8,7,-15.32,45.23,-0.339,-0.236,-0.388
2f_raccel_opm,5,0,65,30,5,10,5,-18.51,45.19,-0.41,-0.338,-0.553
2f_raccel_opm,5,0,65,30,5,10,7,-16.56,44.59,-0.371,-0.278,-0.458
2f_raccel_opm,5,0,65,30,7,8,5,-17.44,45.3,-0.385,-0.299,-0.489
2f_raccel_opm,5,0,65,30,7,8,7,-12.14,46.5,-0.261,-0.183,-0.294
2f_raccel_opm,5,0,65,30,7,10,5,-20.54,49.01,-0.419,-0.399,-0.645
2f_raccel_opm,5,0,65,30,7,10,7,-15.9,46.0,-0.346,-0.311,-0.493
2f_raccel_opm,5,0,70,25,3,6,5,-32.04,67.43,-0.475,-0.63,-1.033
2f_raccel_opm,5,0,70,25,3,6,7,-32.04,67.43,-0.475,-0.63,-1.033
2f_raccel_opm,5,0,70,25,3,8,5,-33.7,68.24,-0.494,-0.704,-1.133
