regime,atk,def,cal,cagr,mdd,sharpe,sortino,switches
BS126_50pct_10d,V20Q0G45M35,V30Q15G25M30,2.083,94.48,45.35,0.68,4.041,13
BS126_50pct_10d,V20Q0G45M35,V30Q15G25M30,2.083,94.48,45.35,0.68,4.041,13
BL126_60pct_3d,V20Q0G45M35,V20Q0G35M45,2.08,89.83,43.19,0.802,3.522,33
BS126_50pct_10d,V20Q0G45M35,V30Q15G25M30,2.077,95.82,46.12,0.683,4.088,13
BS126_50pct_10d,V20Q0G45M35,V30Q15G25M30,2.077,95.82,46.12,0.683,4.088,13
BS126_50pct_10d,V20Q0G45M35,V30Q15G25M30,2.077,94.18,45.35,0.679,4.017,13
BS126_50pct_10d,V20Q0G45M35,V30Q15G25M30,2.077,94.18,45.35,0.679,4.017,13
DUAL_KP200+BS126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,2.076,94.14,45.35,0.68,4.04,20
DUAL_KP200+BS126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,2.076,94.14,45.35,0.68,4.04,20
BU126_50pct_10d,V20Q0G45M35,V30Q15G25M30,2.076,95.77,46.12,0.68,3.908,17
BU126_50pct_10d,V20Q0G45M35,V30Q15G25M30,2.076,95.77,46.12,0.68,3.908,17
BL126_60pct_5d,V20Q0G45M35,V20Q0G35M45,2.076,88.61,42.69,0.797,3.528,21
BL126_40pct_10d,V25Q0G40M35,V30Q15G25M30,2.075,93.12,44.87,0.676,3.999,15
BL126_40pct_10d,V25Q0G40M35,V30Q15G25M30,2.075,93.12,44.87,0.676,3.999,15
BS126_40pct_10d,V20Q0G45M35,V30Q15G25M30,2.074,95.66,46.12,1.049,2.96,15
BS126_40pct_10d,V20Q0G45M35,V30Q15G25M30,2.074,95.66,46.12,1.049,2.96,15
BU126_50pct_10d,V20Q0G45M35,V30Q15G25M30,2.073,95.62,46.12,0.679,3.919,17
BU126_50pct_10d,V20Q0G45M35,V30Q15G25M30,2.073,95.62,46.12,0.679,3.919,17
BS126_50pct_10d,V20Q0G45M35,V30Q15G25M30,2.07,95.45,46.12,0.682,4.079,13
BS126_50pct_10d,V20Q0G45M35,V30Q15G25M30,2.07,95.45,46.12,0.682,4.079,13
DUAL_KP200+KD200_AND_5d,V20Q0G45M35,V20Q0G35M45,2.069,93.94,45.4,0.819,3.572,17
DUAL_KP200+BS126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,2.069,95.42,46.12,0.683,4.077,20
DUAL_KP200+BS126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,2.069,95.42,46.12,0.683,4.077,20
DUAL_KP200+BS126_50_AND_5d,V20Q0G45M35,V20Q0G35M45,2.067,99.51,48.14,0.828,3.886,20
BS126_50pct_3d,V20Q0G45M35,V30Q15G25M30,2.067,93.73,45.35,0.679,4.003,24
BS126_50pct_3d,V20Q0G45M35,V30Q15G25M30,2.067,93.73,45.35,0.679,4.003,24
KD_MA200_5d,V20Q0G45M35,V20Q0G35M45,2.066,93.81,45.4,0.818,3.574,21
DUAL_KP200+BU126_40_AND_5d,V20Q0G45M35,V20Q0G35M45,2.066,99.44,48.14,0.842,3.71,19
BU126_40pct_3d,V25Q0G40M35,V30Q15G25M30,2.064,93.62,45.35,0.679,3.905,25
BU126_40pct_3d,V25Q0G40M35,V30Q15G25M30,2.064,93.62,45.35,0.679,3.905,25
BS126_50pct_10d,V20Q0G45M35,V30Q15G25M30,2.063,95.15,46.12,0.681,4.055,13
BS126_50pct_10d,V20Q0G45M35,V30Q15G25M30,2.063,95.15,46.12,0.681,4.055,13
DUAL_KP200+KD200_AND_5d,V20Q0G45M35,V20Q0G35M45,2.06,93.52,45.4,0.818,3.572,17
DUAL_KP200+BS126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,2.059,94.97,46.12,0.681,4.079,20
DUAL_KP200+BS126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,2.059,94.97,46.12,0.681,4.079,20
DUAL_KP200+BL126_50_AND_5d,V20Q0G45M35,V20Q0G35M45,2.055,98.91,48.14,0.84,3.686,27
BU126_50pct_10d,V20Q0G45M35,V30Q15G25M30,2.055,94.78,46.12,0.677,3.88,17
KD_MA100_3d,V20Q0G45M35,V20Q0G35M45,2.055,93.73,45.61,0.818,3.574,29
BL126_60pct_5d,V20Q0G45M35,V20Q0G35M45,2.055,87.73,42.69,0.793,3.483,21
BU126_50pct_10d,V20Q0G45M35,V30Q15G25M30,2.055,94.78,46.12,0.677,3.88,17
DUAL_KP200+BS126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,2.054,93.15,45.35,0.677,4.032,20
DUAL_KP200+BS126_50_AND_5d,V20Q0G45M35,V30Q15G25M30,2.054,93.15,45.35,0.677,4.032,20
BU126_50pct_10d,V20Q0G45M35,V30Q15G25M30,2.054,94.73,46.12,0.677,3.901,17
BU126_50pct_10d,V20Q0G45M35,V30Q15G25M30,2.054,94.73,46.12,0.677,3.901,17
BS126_50pct_5d,V20Q0G45M35,V30Q15G25M30,2.054,93.17,45.35,0.677,4.016,22
BS126_50pct_5d,V20Q0G45M35,V30Q15G25M30,2.054,93.17,45.35,0.677,4.016,22
BS126_50pct_5d,V20Q0G45M35,V30Q15G25M30,2.053,94.68,46.12,0.68,4.063,22
BS126_50pct_5d,V20Q0G45M35,V30Q15G25M30,2.053,94.68,46.12,0.68,4.063,22
BU126_50pct_10d,V20Q0G45M35,V30Q15G25M30,2.049,92.95,45.35,0.672,3.842,17
BU126_50pct_10d,V20Q0G45M35,V30Q15G25M30,2.049,92.95,45.35,0.672,3.842,17
BS126_40pct_10d,V20Q0G45M35,V30Q15G25M30,2.048,94.45,46.12,1.042,2.948,15
BS126_40pct_10d,V20Q0G45M35,V30Q15G25M30,2.048,94.45,46.12,1.042,2.948,15
BS126_50pct_3d,V20Q0G45M35,V30Q15G25M30,2.048,94.45,46.12,0.68,4.032,24
BS126_50pct_3d,V20Q0G45M35,V30Q15G25M30,2.048,94.45,46.12,0.68,4.032,24
BU126_30pct_5d,V20Q0G45M35,V20Q0G35M45,2.048,89.35,43.63,1.014,3.084,24
KD_MA100_5d,V20Q0G45M35,V20Q0G35M45,2.047,93.37,45.61,0.816,3.586,15
BL126_60pct_10d,V25Q0G40M35,V30Q15G25M30,2.047,92.82,45.35,0.677,3.931,11
BL126_60pct_10d,V25Q0G40M35,V30Q15G25M30,2.047,92.82,45.35,0.677,3.931,11
BU126_50pct_10d,V20Q0G45M35,V30Q15G25M30,2.046,92.79,45.35,0.672,3.853,17
BU126_50pct_10d,V20Q0G45M35,V30Q15G25M30,2.046,92.79,45.35,0.672,3.853,17
DUAL_KP200+KD200_AND_5d,V20Q0G45M35,V20Q0G35M45,2.045,92.87,45.4,0.815,3.563,17
DUAL_KP200+BS126_50_AND_5d,V20Q0G45M35,V20Q0G35M45,2.045,98.43,48.14,0.824,3.839,20
BS126_40pct_10d,V20Q0G45M35,V30Q15G25M30,2.045,94.33,46.12,1.042,2.956,15
BS126_40pct_10d,V20Q0G45M35,V30Q15G25M30,2.045,94.33,46.12,1.042,2.956,15
KD_MA200_5d,V20Q0G45M35,V20Q0G35M45,2.044,92.8,45.4,0.814,3.547,21
DUAL_KP200+BL126_50_AND_5d,V20Q0G45M35,V20Q0G35M45,2.044,98.38,48.14,0.838,3.679,27
BS126_30pct_3d,V20Q0G45M35,V20Q0G35M45,2.04,88.96,43.61,1.012,3.073,29
